| Timestamp           | Temperature | Humidity | Soil Moisture | Rain | Flow (L/min) | Motor Status |
| 7/4/2025, 1:11:00 pm | 31.6°C      | 63.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:10:55 pm | 31.6°C      | 63.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:10:48 pm | 31.6°C      | 63.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:10:42 pm | 31.7°C      | 63.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:10:37 pm | 31.7°C      | 63.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:10:32 pm | 31.7°C      | 63.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:10:26 pm | 31.7°C      | 63.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:10:18 pm | 31.7°C      | 63.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:10:12 pm | 31.6°C      | 63.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:10:04 pm | 31.7°C      | 63.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:09:57 pm | 31.7°C      | 63.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:09:50 pm | 31.7°C      | 63.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:09:44 pm | 31.7°C      | 63.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:09:37 pm | 31.7°C      | 63.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:09:27 pm | 31.6°C      | 63.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:09:21 pm | 31.6°C      | 63.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:09:11 pm | 31.6°C      | 63.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:09:04 pm | 31.6°C      | 63.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:08:57 pm | 31.6°C      | 63.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:08:50 pm | 31.6°C      | 63.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:08:43 pm | 31.7°C      | 63.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:08:36 pm | 31.6°C      | 63.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:08:29 pm | 31.7°C      | 63.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:08:22 pm | 31.7°C      | 63.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:08:16 pm | 31.7°C      | 63.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:08:09 pm | 31.6°C      | 63.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:08:02 pm | 31.7°C      | 63.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:07:56 pm | 31.7°C      | 63.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:07:49 pm | 31.6°C      | 63.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:07:42 pm | 31.6°C      | 63.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:07:35 pm | 31.6°C      | 63.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:07:29 pm | 31.6°C      | 63.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:07:22 pm | 31.7°C      | 63.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:07:16 pm | 31.7°C      | 63.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:07:09 pm | 31.7°C      | 63.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:07:02 pm | 31.7°C      | 63.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:06:55 pm | 31.7°C      | 63.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:06:48 pm | 31.7°C      | 63.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:06:41 pm | 31.7°C      | 63.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:06:34 pm | 31.7°C      | 62.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:06:26 pm | 31.6°C      | 63.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:06:20 pm | 31.7°C      | 63.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:06:13 pm | 31.6°C      | 63.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:06:06 pm | 31.7°C      | 63.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:05:59 pm | 31.7°C      | 63.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:05:52 pm | 31.7°C      | 62.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:05:45 pm | 31.6°C      | 63.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:05:38 pm | 31.7°C      | 62.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:05:31 pm | 31.7°C      | 62.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:05:24 pm | 31.7°C      | 63.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:05:17 pm | 31.7°C      | 63%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:05:10 pm | 31.7°C      | 63.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:05:00 pm | 31.7°C      | 63.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:04:53 pm | 31.7°C      | 62.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:04:46 pm | 31.7°C      | 63%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:04:40 pm | 31.7°C      | 63.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:04:33 pm | 31.7°C      | 63%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:04:25 pm | 31.7°C      | 63.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:04:18 pm | 31.7°C      | 62.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:04:11 pm | 31.6°C      | 62.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:04:04 pm | 31.7°C      | 62.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:03:57 pm | 31.6°C      | 63.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:03:50 pm | 31.6°C      | 62.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:03:43 pm | 31.7°C      | 62.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:03:36 pm | 31.8°C      | 62.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:03:29 pm | 31.8°C      | 62.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:03:22 pm | 31.8°C      | 63.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:03:15 pm | 31.7°C      | 63.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:03:08 pm | 31.7°C      | 63.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:03:01 pm | 31.7°C      | 63.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:02:55 pm | 31.7°C      | 63%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:02:48 pm | 31.6°C      | 62.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:02:41 pm | 31.6°C      | 63.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:02:34 pm | 31.6°C      | 63.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:02:28 pm | 31.6°C      | 63.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:02:21 pm | 31.6°C      | 62.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:02:14 pm | 31.6°C      | 62.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:02:07 pm | 31.6°C      | 62.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:02:00 pm | 31.6°C      | 62.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:01:53 pm | 31.6°C      | 63.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:01:46 pm | 31.6°C      | 62.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:01:39 pm | 31.5°C      | 62.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:01:32 pm | 31.5°C      | 62.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:01:26 pm | 31.6°C      | 62.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:01:19 pm | 31.6°C      | 62.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:01:12 pm | 31.6°C      | 62.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:01:05 pm | 31.6°C      | 62.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:00:58 pm | 31.6°C      | 62.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:00:51 pm | 31.6°C      | 62.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:00:44 pm | 31.6°C      | 62.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:00:37 pm | 31.8°C      | 62.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:00:32 pm | 31.8°C      | 62.7%      | 0%           | No       | 0.01         | ON     |
| 7/4/2025, 1:00:25 pm | 31.8°C      | 62.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:00:19 pm | 31.8°C      | 62.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:00:12 pm | 31.8°C      | 62.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:00:05 pm | 31.8°C      | 62.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:59:58 pm | 31.8°C      | 62.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:59:51 pm | 31.8°C      | 62.2%      | 0%           | No       | 0.01         | ON     |
| 7/4/2025, 12:59:51 pm | 31.8°C      | 62.8%      | 0%           | No       | 0.02         | ON     |
| 7/4/2025, 12:59:44 pm | 31.8°C      | 62.8%      | 0%           | No       | 0.02         | ON     |
| 7/4/2025, 12:59:37 pm | 31.8°C      | 62.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:59:30 pm | 31.8°C      | 62.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:59:23 pm | 31.8°C      | 62.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:59:16 pm | 31.9°C      | 62.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:59:09 pm | 31.9°C      | 62.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:59:02 pm | 31.9°C      | 62.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:58:55 pm | 31.9°C      | 62.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:58:45 pm | 31.9°C      | 62.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:58:39 pm | 31.9°C      | 62.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:58:32 pm | 31.8°C      | 61.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:58:25 pm | 31.8°C      | 62.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:58:17 pm | 31.9°C      | 62.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:58:10 pm | 31.9°C      | 62.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:58:04 pm | 31.9°C      | 62.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:57:57 pm | 31.9°C      | 62.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:57:50 pm | 31.9°C      | 62.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:57:43 pm | 31.9°C      | 62.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:57:37 pm | 31.9°C      | 62.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:57:30 pm | 31.9°C      | 61.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:57:23 pm | 31.9°C      | 62.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:57:16 pm | 31.9°C      | 62.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:57:09 pm | 31.9°C      | 62.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:57:02 pm | 31.9°C      | 62.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:56:54 pm | 31.9°C      | 62.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:56:47 pm | 31.9°C      | 62.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:56:40 pm | 31.9°C      | 62.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:56:33 pm | 32°C      | 62.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:56:25 pm | 32°C      | 62.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:56:19 pm | 32.1°C      | 62.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:56:10 pm | 32.1°C      | 62.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:56:03 pm | 32.1°C      | 62.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:55:56 pm | 32.1°C      | 62.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:55:49 pm | 32.1°C      | 62.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:55:42 pm | 32.1°C      | 62.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:55:35 pm | 32.1°C      | 62.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:55:28 pm | 32°C      | 62.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:55:21 pm | 32.1°C      | 62.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:55:13 pm | 32°C      | 63.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:55:05 pm | 32°C      | 62.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:54:59 pm | 32°C      | 62.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:54:52 pm | 32°C      | 62.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:54:44 pm | 32°C      | 62.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:54:37 pm | 32°C      | 62.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:54:31 pm | 32°C      | 62.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:54:24 pm | 32°C      | 62.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:54:17 pm | 32°C      | 62.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:54:10 pm | 32.1°C      | 62.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:54:03 pm | 32°C      | 62.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:53:56 pm | 32°C      | 62.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:53:49 pm | 32°C      | 62.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:53:42 pm | 32°C      | 63%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:53:35 pm | 32°C      | 62.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:53:28 pm | 32°C      | 63%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:53:21 pm | 32°C      | 62.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:53:14 pm | 32°C      | 63%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:53:07 pm | 32°C      | 63.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:53:00 pm | 31.9°C      | 63%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:52:53 pm | 31.9°C      | 62.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:52:46 pm | 31.9°C      | 62.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:52:39 pm | 31.9°C      | 63.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:52:32 pm | 31.9°C      | 62.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:52:25 pm | 31.8°C      | 62.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:52:18 pm | 31.8°C      | 62.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:52:11 pm | 31.9°C      | 62.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:52:04 pm | 31.8°C      | 62.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:51:57 pm | 31.8°C      | 62.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:51:51 pm | 31.8°C      | 62.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:51:44 pm | 31.8°C      | 62%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:51:37 pm | 31.9°C      | 62.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:51:30 pm | 31.9°C      | 62.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:51:24 pm | 31.8°C      | 62.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:51:17 pm | 31.9°C      | 62.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:51:10 pm | 31.8°C      | 62.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:51:03 pm | 31.8°C      | 63%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:50:56 pm | 31.8°C      | 63.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:50:49 pm | 31.8°C      | 62%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:50:43 pm | 31.8°C      | 62.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:50:36 pm | 31.8°C      | 62.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:50:29 pm | 31.8°C      | 62.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:50:22 pm | 31.8°C      | 62%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:50:15 pm | 31.8°C      | 62%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:50:08 pm | 31.8°C      | 62%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:50:01 pm | 31.8°C      | 62.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:49:54 pm | 31.8°C      | 62%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:49:47 pm | 31.7°C      | 62.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:49:41 pm | 31.8°C      | 62.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:49:34 pm | 31.7°C      | 62%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:49:27 pm | 31.8°C      | 62.3%      | 0%           | Yes       | 0.00         | OFF     |
| 7/4/2025, 12:49:20 pm | 31.7°C      | 62.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:49:13 pm | 31.7°C      | 62.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:49:06 pm | 31.7°C      | 61.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:48:59 pm | 31.8°C      | 61.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:48:52 pm | 31.7°C      | 61.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:48:45 pm | 31.8°C      | 61.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:48:39 pm | 31.8°C      | 61.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:48:32 pm | 31.8°C      | 61.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:48:24 pm | 31.9°C      | 61.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:48:17 pm | 31.9°C      | 62.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:48:09 pm | 31.8°C      | 61.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:48:02 pm | 31.8°C      | 61.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:47:55 pm | 31.9°C      | 62%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:47:49 pm | 31.8°C      | 62%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:47:42 pm | 31.8°C      | 61.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:47:34 pm | 31.8°C      | 61.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:47:28 pm | 31.8°C      | 61.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:47:21 pm | 31.8°C      | 61.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:47:14 pm | 31.8°C      | 61.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:47:06 pm | 31.8°C      | 61.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:46:58 pm | 31.8°C      | 61.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:46:51 pm | 31.8°C      | 60.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:46:41 pm | 31.9°C      | 61.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:46:33 pm | 31.8°C      | 60.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:46:26 pm | 31.8°C      | 61%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:46:19 pm | 31.8°C      | 61.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:46:13 pm | 31.9°C      | 61.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:46:06 pm | 31.9°C      | 61.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 12:45:59 pm | 0°C      | 0%      | 0%           | No       | 0.00         | ON     |
